2025-05-31 22:26:44,429 - INFO - 掃描到 2 個 CSV 檔案，其中不含 '_with_latlon' 的檔案數量為 2
2025-05-31 22:28:25,293 - INFO - 地址「臺北市北投區新市街30號5樓, 台灣」轉換成功：緯度=25.1328136, 經度=121.5026592
2025-05-31 22:28:25,954 - INFO - 地址「臺北市北投區石牌路一段152號, 台灣」轉換成功：緯度=25.1142258, 經度=121.5131469
2025-05-31 22:28:26,678 - INFO - 地址「臺北市北投區石牌路二段90巷12號1樓, 台灣」轉換成功：緯度=25.1170183, 經度=121.5168939
2025-05-31 22:28:27,315 - INFO - 地址「臺北市北投區致遠一路二段99號1樓, 台灣」轉換成功：緯度=25.1128924, 經度=121.5129316
2025-05-31 22:28:27,997 - INFO - 地址「臺北市北投區石牌路一段93號1樓, 台灣」轉換成功：緯度=25.1139611, 經度=121.5117188
2025-05-31 22:28:28,648 - INFO - 地址「臺北市北投區光明路102號1樓, 台灣」轉換成功：緯度=25.1330638, 經度=121.5012176
2025-05-31 22:28:29,302 - INFO - 地址「臺北市北投區中和街268號, 台灣」轉換成功：緯度=25.140165, 經度=121.500704
2025-05-31 22:28:29,938 - INFO - 地址「臺北市北投區明德路106號, 台灣」轉換成功：緯度=25.1097302, 經度=121.5197291
2025-05-31 22:28:30,573 - INFO - 地址「臺北市北投區明德路124號, 台灣」轉換成功：緯度=25.1100718, 經度=121.5204832
2025-05-31 22:28:31,361 - INFO - 地址「臺北市北投區中央南路一段69號1樓, 台灣」轉換成功：緯度=25.1314836, 經度=121.5013446
2025-05-31 22:28:32,002 - INFO - 地址「臺北市北投區西安街一段359號, 台灣」轉換成功：緯度=25.1142978, 經度=121.5152956
2025-05-31 22:28:32,711 - INFO - 地址「臺北市北投區中央北路一段168號, 台灣」轉換成功：緯度=25.135683, 經度=121.498289
2025-05-31 22:28:33,388 - INFO - 地址「臺北市北投區中和街281號, 台灣」轉換成功：緯度=25.1402779, 經度=121.5003609
2025-05-31 22:28:33,895 - INFO - 檔案 (修)113年輪狀合約院所名冊.csv 處理完成，結果儲存至 ..\dataset\(修)113年輪狀合約院所名冊_with_latlon.csv
2025-05-31 22:28:34,934 - INFO - 地址「新北市板橋區英士路198號, 台灣」轉換成功：緯度=25.0232911, 經度=121.4574246
2025-05-31 22:28:35,795 - INFO - 地址「新北市板橋區南雅南路二段21號, 台灣」轉換成功：緯度=24.997236, 經度=121.4532954
2025-05-31 22:28:36,580 - INFO - 地址「新北市汐止區建成路59巷2號, 台灣」轉換成功：緯度=25.0729852, 經度=121.6609281
2025-05-31 22:28:37,272 - INFO - 地址「新北市新店區中興路2段239號2樓, 台灣」轉換成功：緯度=24.9752824, 經度=121.5474862
2025-05-31 22:28:38,022 - INFO - 地址「新北市新店區建國路289號, 台灣」轉換成功：緯度=24.9861221, 經度=121.5355355
2025-05-31 22:28:38,710 - INFO - 地址「新北市新店區中正路362號, 台灣」轉換成功：緯度=24.9763593, 經度=121.5359298
2025-05-31 22:28:39,473 - INFO - 地址「新北市中和區中正路291號, 台灣」轉換成功：緯度=24.9927442, 經度=121.4936559
2025-05-31 22:28:40,143 - INFO - 地址「新北市土城區青雲路6號1樓, 台灣」轉換成功：緯度=24.9895233, 經度=121.4600018
2025-05-31 22:28:40,849 - INFO - 地址「新北市三重區新北大道一段3號, 台灣」轉換成功：緯度=25.0609301, 經度=121.4902027
2025-05-31 22:28:41,579 - INFO - 地址「新北市三重區重新路三段132號, 台灣」轉換成功：緯度=25.0597708, 經度=121.4917119
2025-05-31 22:28:42,306 - INFO - 地址「新北市新莊區幸福東路135號, 台灣」轉換成功：緯度=25.0492987, 經度=121.4609055
2025-05-31 22:28:43,002 - INFO - 地址「新北市泰山區貴子路69號, 台灣」轉換成功：緯度=25.0404811, 經度=121.4314868
2025-05-31 22:28:43,681 - INFO - 地址「新北市淡水區民權路47號, 台灣」轉換成功：緯度=25.138576, 經度=121.4611268
2025-05-31 22:28:44,388 - INFO - 地址「臺北市中山區中山北路二段92號, 台灣」轉換成功：緯度=25.0588457, 經度=121.5223977
2025-05-31 22:28:45,017 - INFO - 地址「臺北市松山區敦化北路199號, 台灣」轉換成功：緯度=25.0556512, 經度=121.5493054
